Year,Primary Job Title,Base Pay
2016,Professor,96638.98
2017,Professor,96639.0
2018,Professor,100913.0
2019,Professor,103343.0
2020,Professor,103343.0
2017,Assistant Professor,27000.0
2018,Assistant Professor,27000.0
2019,Assistant Professor,27000.0
2020,Assistant Professor,27000.0
2015,Assistant Professor,43000.0
2016,Assistant Professor,43000.0
2017,Assistant Professor,26299.0
2018,Assistant Professor,28416.0
2019,Associate Professor,31268.0
2020,Associate Professor,77284.0
2015,Associate Professor,93559.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,30000.0
2015,Associate Professor,74976.0
2016,Associate Professor,77408.33
2017,Associate Professor,77408.0
2018,Associate Professor,80758.0
2019,Associate Professor,82475.0
2020,Associate Professor,82475.0
2015,Professor,108544.0
2016,Professor,113115.0
2017,Professor,113115.0
2018,Professor,119342.0
2019,Professor,123590.0
2020,Professor,123590.0
2015,Professor,103878.0
2016,Professor,107583.0
2017,Professor,91758.0
2018,Professor,74568.0
2019,Professor,90918.0
2020,Professor,90918.0
2020,Associate Professor,88333.0
2017,Assistant Professor,82500.0
2018,Assistant Professor,85267.0
2019,Assistant Professor,87882.0
2020,Assistant Professor,87882.0
2015,Assistant Professor,56196.0
2016,Assistant Professor,71400.0
2017,Assistant Professor,86941.0
2018,Assistant Professor,79812.0
2019,Assistant Professor,83004.0
2020,Assistant Professor,87616.0
2015,Assistant Professor,35000.0
2015,Assistant Professor,74504.0
2016,Assistant Professor,74504.0
2017,Assistant Professor,80584.0
2018,Assistant Professor,83001.0
2019,Assistant Professor,86736.0
2020,Assistant Professor,108650.0
2015,Associate Professor,30000.0
2016,Associate Professor,31247.0
2017,Associate Professor,31247.0
2018,Associate Professor,14700.0
2019,Associate Professor,32180.0
2020,Associate Professor,14700.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,67860.0
2020,Assistant Professor,85410.0
2020,Professor,207929.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2019,Associate Professor,100000.0
2020,Associate Professor,100000.0
2016,Assistant Professor,67058.0
2017,Assistant Professor,67058.0
2018,Assistant Professor,71473.0
2019,Assistant Professor,73946.0
2020,Assistant Professor,73946.0
2018,Assistant Professor,56050.0
2019,Assistant Professor,56050.0
2020,Assistant Professor,56000.0
2015,Associate Professor,81865.0
2016,Associate Professor,85950.0
2017,Associate Professor,94545.0
2018,Associate Professor,99263.0
2019,Associate Professor,104216.0
2020,Associate Professor,24751.0
2015,Associate Professor,16800.0
2016,Associate Professor,16800.0
2017,Associate Professor,16800.0
2018,Associate Professor,16800.0
2019,Associate Professor,16800.0
2020,Associate Professor,16800.0
2018,Assistant Professor,73500.0
2019,Assistant Professor,76046.0
2020,Assistant Professor,76046.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2020,Assistant Professor,97500.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,31747.0
2019,Assistant Professor,31747.0
2020,Assistant Professor,33945.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2019,Assistant Professor,56880.0
2020,Assistant Professor,55578.0
2015,Assistant Professor,25500.0
2016,Associate Professor,25500.0
2017,Associate Professor,25500.0
2018,Associate Professor,25500.0
2019,Associate Professor,25500.0
2020,Associate Professor,25500.0
2015,Professor,117586.0
2016,Professor,121584.96
2017,Professor,121585.0
2018,Professor,127497.0
2019,Professor,147531.0
2020,Professor,131401.0
2015,Associate Professor,35000.0
2015,Professor,30000.0
2016,Professor,30000.0
2017,Professor,30000.0
2018,Professor,30000.0
2019,Professor,30000.0
2020,Professor,30000.0
2020,Assistant Professor,30000.0
2019,Assistant Professor,86000.0
2020,Assistant Professor,86000.0
2015,Associate Professor,100000.0
2016,Associate Professor,100000.0
2017,Associate Professor,100000.0
2018,Associate Professor,100000.0
2019,Associate Professor,100000.0
2020,Associate Professor,90000.0
2016,Assistant Professor,71147.84
2017,Assistant Professor,71148.0
2018,Associate Professor,81689.0
2019,Associate Professor,83980.0
2020,Associate Professor,83980.0
2015,Assistant Professor,68627.0
2015,Assistant Professor,26250.0
2016,Assistant Professor,26250.0
2017,Assistant Professor,26250.0
2018,Assistant Professor,26250.0
2019,Assistant Professor,28000.0
2020,Assistant Professor,28000.0
2015,Assistant Professor,18000.0
2016,Assistant Professor,18000.0
2017,Assistant Professor,22500.0
2018,Assistant Professor,22500.0
2019,Assistant Professor,22500.0
2020,Assistant Professor,22500.0
2015,Assistant Professor,71711.0
2016,Assistant Professor,75621.07
2017,Assistant Professor,75621.0
2018,Assistant Professor,81310.0
2019,Assistant Professor,84009.0
2020,Associate Professor,91780.0
2015,Professor,65000.0
2016,Professor,65000.0
2017,Professor,65000.0
2018,Professor,65000.0
2019,Professor,65000.0
2020,Professor,62725.0
2017,Associate Professor,87220.0
2019,Associate Professor,95161.0
2020,Associate Professor,95161.0
2016,Professor,221873.52
2017,Professor,221874.0
2018,Professor,230927.0
2019,Professor,236540.0
2020,Professor,236540.0
2015,Professor,214902.0
2015,Professor,45000.0
2016,Professor,45000.0
2017,Professor,45000.0
2018,Professor,45000.0
2019,Professor,45000.0
2020,Professor,45000.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Associate Professor,81452.0
2016,Associate Professor,84896.68
2017,Associate Professor,84897.0
2018,Professor,65805.0
2019,Professor,102274.0
2020,Professor,102274.0
2015,Professor,108101.0
2016,Professor,121783.0
2017,Professor,121783.0
2018,Professor,128088.0
2019,Professor,131398.0
2020,Professor,128786.0
2015,Assistant Professor,64071.0
2016,Assistant Professor,66971.45
2017,Associate Professor,72999.0
2018,Associate Professor,78040.0
2019,Associate Professor,80622.0
2020,Associate Professor,80622.0
2015,Associate Professor,78427.0
2016,Associate Professor,80958.51
2017,Associate Professor,80959.0
2018,Associate Professor,85802.0
2019,Associate Professor,88751.0
2020,Professor,98513.0
2015,Professor,177600.0
2016,Professor,177600.0
2017,Professor,177600.0
2018,Professor,177600.0
2019,Professor,177600.0
2020,Professor,168720.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Associate Professor,94698.0
2016,Associate Professor,97604.25
2017,Associate Professor,100840.0
2018,Associate Professor,103524.0
2019,Associate Professor,106936.0
2020,Associate Professor,101589.0
2015,Professor,151986.0
2016,Professor,159131.56
2017,Professor,159132.0
2018,Professor,167468.0
2019,Professor,171997.0
2020,Professor,132954.0
2015,Associate Professor,73300.0
2016,Associate Professor,76841.35
2017,Associate Professor,76841.0
2018,Associate Professor,81906.0
2019,Associate Professor,65450.0
2020,Associate Professor,84670.0
2016,Assistant Professor,136500.0
2017,Assistant Professor,136500.0
2018,Assistant Professor,136500.0
2019,Assistant Professor,153000.0
2020,Assistant Professor,163000.0
2015,Professor,109231.0
2016,Professor,113191.67
2017,Professor,87497.0
2018,Professor,118872.0
2019,Professor,96497.0
2020,Professor,96497.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,21000.0
2018,Assistant Professor,21000.0
2019,Assistant Professor,22500.0
2020,Assistant Professor,22500.0
2015,Professor,30000.0
2016,Professor,30000.0
2017,Professor,30000.0
2018,Professor,30000.0
2019,Professor,30000.0
2020,Professor,30000.0
2015,Professor,39367.0
2016,Professor,39367.0
2017,Professor,39367.0
2018,Professor,39367.0
2019,Professor,39367.0
2020,Professor,39367.0
2015,Professor,198788.0
2016,Professor,206899.31
2017,Professor,206899.0
2018,Professor,217220.0
2019,Professor,222856.0
2020,Professor,222856.0
2015,Associate Professor,202047.0
2016,Professor,212129.0
2017,Professor,220614.0
2018,Professor,231623.0
2019,Professor,238571.0
2020,Professor,226643.0
2015,Associate Professor,77957.0
2016,Associate Professor,81217.06
2017,Associate Professor,81217.0
2018,Associate Professor,86045.0
2019,Associate Professor,88820.0
2020,Associate Professor,88820.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,29750.0
2016,Assistant Professor,29750.0
2017,Assistant Professor,29750.0
2018,Assistant Professor,29750.0
2019,Assistant Professor,29750.0
2020,Assistant Professor,29750.0
2015,Associate Professor,107646.0
2016,Associate Professor,111428.92
2017,Associate Professor,111429.0
2018,Associate Professor,117662.0
2019,Associate Professor,120571.0
2020,Associate Professor,120571.0
2018,Assistant Professor,78831.0
2019,Assistant Professor,79046.0
2020,Assistant Professor,49689.0
2015,Associate Professor,78768.0
2016,Associate Professor,82134.79
2017,Associate Professor,82135.0
2018,Associate Professor,87037.0
2019,Associate Professor,89942.0
2020,Associate Professor,89942.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Associate Professor,50000.0
2020,Associate Professor,48750.0
2020,Assistant Professor,35000.0
2018,Assistant Professor,70000.0
2019,Assistant Professor,72359.0
2020,Assistant Professor,72359.0
2015,Associate Professor,90000.0
2016,Associate Professor,90000.0
2017,Associate Professor,90000.0
2018,Associate Professor,99000.0
2019,Associate Professor,102750.0
2020,Professor,17570.0
2015,Associate Professor,119613.0
2016,Associate Professor,119613.0
2017,Associate Professor,121407.0
2018,Associate Professor,121407.0
2019,Associate Professor,121407.0
2020,Associate Professor,115337.0
2015,Associate Professor,110228.0
2016,Associate Professor,114687.5
2017,Associate Professor,114688.0
2018,Associate Professor,120486.0
2019,Associate Professor,124170.0
2020,Associate Professor,124170.0
2015,Assistant Professor,40500.0
2016,Assistant Professor,40500.0
2017,Assistant Professor,40500.0
2018,Associate Professor,40500.0
2019,Associate Professor,40500.0
2020,Associate Professor,40500.0
2015,Associate Professor,123153.0
2016,Associate Professor,128079.0
2017,Associate Professor,132561.0
2018,Associate Professor,155000.0
2019,Associate Professor,165850.0
2020,Associate Professor,157558.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Associate Professor,40000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,71525.0
2016,Assistant Professor,73492.25
2017,Assistant Professor,74595.0
2018,Assistant Professor,75714.0
2019,Assistant Professor,76849.0
2020,Assistant Professor,74160.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2015,Research Professor,186635.0
2016,Research Professor,46659.0
2017,Professor,46659.0
2018,Professor,46659.0
2019,Professor,46659.0
2020,Professor,44326.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2015,Associate Professor,106061.0
2016,Associate Professor,109148.06
2017,Associate Professor,109148.0
2018,Associate Professor,113325.0
2019,Associate Professor,115708.0
2020,Associate Professor,115708.0
2015,Assistant Professor,61990.0
2016,Assistant Professor,64810.24
2017,Assistant Professor,64810.0
2018,Associate Professor,74883.0
2019,Associate Professor,59962.0
2020,Associate Professor,77570.0
2015,Assistant Professor,22500.0
2016,Assistant Professor,22500.0
2017,Assistant Professor,22500.0
2018,Assistant Professor,24000.0
2019,Assistant Professor,24000.0
2020,Assistant Professor,15000.0
2015,Associate Professor,69152.0
2016,Associate Professor,73216.05
2017,Associate Professor,73216.0
2018,Associate Professor,77798.0
2019,Associate Professor,80283.0
2020,Associate Professor,80283.0
2015,Associate Professor,114138.0
2019,Professor,160250.0
2020,Professor,155816.0
2015,Assistant Professor,30000.0
2017,Assistant Professor,35000.0
2018,Assistant Professor,35000.0
2019,Assistant Professor,35000.0
2020,Assistant Professor,35000.0
2015,Associate Professor,70428.0
2016,Associate Professor,70428.0
2017,Professor,88108.0
2018,Professor,40000.0
2019,Professor,40000.0
2020,Professor,40000.0
2015,Assistant Professor,27600.0
2016,Assistant Professor,27600.0
2017,Assistant Professor,27600.0
2018,Assistant Professor,27600.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,16875.0
2016,Assistant Professor,16875.0
2017,Assistant Professor,19350.0
2018,Assistant Professor,17475.0
2019,Assistant Professor,17475.0
2020,Assistant Professor,19350.0
2018,Associate Professor,94500.0
2019,Associate Professor,97299.0
2020,Associate Professor,97299.0
2016,Assistant Professor,54200.0
2017,Assistant Professor,54200.0
2018,Assistant Professor,54200.0
2019,Assistant Professor,54200.0
2020,Assistant Professor,52845.0
2015,Assistant Professor,71122.0
2016,Assistant Professor,73900.87
2017,Assistant Professor,73901.0
2018,Associate Professor,86425.0
2019,Associate Professor,89192.0
2020,Associate Professor,89192.0
2015,Associate Professor,76024.0
2016,Associate Professor,78557.25
2017,Associate Professor,78557.0
2018,Associate Professor,84259.0
2019,Associate Professor,87064.0
2020,Associate Professor,87064.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,29250.0
2015,Associate Professor,24000.0
2016,Associate Professor,24000.0
2017,Associate Professor,24000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2020,Assistant Professor,51610.0
2015,Professor,170477.0
2016,Professor,173561.0
2017,Professor,173561.0
2018,Professor,173561.0
2019,Professor,173561.0
2020,Professor,123662.0
2015,Associate Professor,121310.0
2016,Associate Professor,125747.0
2017,Associate Professor,125747.0
2018,Associate Professor,132127.0
2019,Associate Professor,135805.0
2020,Associate Professor,133040.0
2016,Assistant Professor,41521.0
2017,Associate Professor,41521.0
2018,Associate Professor,41521.0
2019,Associate Professor,168800.0
2020,Associate Professor,186200.0
2015,Assistant Professor,41521.0
2015,Associate Professor,83285.0
2016,Associate Professor,86398.3
2017,Associate Professor,86398.0
2018,Associate Professor,90787.0
2019,Associate Professor,93511.0
2020,Associate Professor,93511.0
2015,Professor,50000.0
2016,Professor,50000.0
2017,Professor,50000.0
2018,Professor,50000.0
2019,Professor,40000.0
2020,Professor,39000.0
2015,Assistant Professor,50000.0
2016,Associate Professor,50000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Associate Professor,50000.0
2020,Associate Professor,48750.0
2015,Professor,50000.0
2016,Professor,50000.0
2017,Professor,50000.0
2018,Professor,50000.0
2019,Professor,50000.0
2020,Professor,48750.0
2015,Associate Professor,114524.0
2016,Associate Professor,117960.0
2017,Associate Professor,121499.0
2018,Professor,144584.0
2019,Professor,147475.0
2020,Professor,140101.0
2015,Assistant Professor,101232.0
2016,Associate Professor,116417.0
2017,Associate Professor,118163.0
2018,Associate Professor,124060.0
2019,Associate Professor,130250.0
2020,Associate Professor,123738.0
2015,Assistant Professor,40000.0
2016,Assistant Professor,40000.0
2017,Associate Professor,40000.0
2018,Associate Professor,40000.0
2019,Associate Professor,40000.0
2020,Associate Professor,40000.0
2018,Assistant Professor,87500.0
2019,Assistant Professor,87500.0
2020,Assistant Professor,83125.0
2015,Assistant Professor,30000.0
2019,Assistant Professor,85000.0
2020,Assistant Professor,80750.0
2019,Assistant Professor,18750.0
2020,Assistant Professor,18750.0
2015,Assistant Professor,27000.0
2016,Assistant Professor,27000.0
2017,Assistant Professor,24000.0
2018,Assistant Professor,24000.0
2019,Assistant Professor,24000.0
2020,Assistant Professor,24000.0
2018,Assistant Professor,100000.0
2019,Assistant Professor,101500.0
2020,Assistant Professor,96425.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2015,Associate Professor,140250.0
2016,Associate Professor,140250.0
2017,Associate Professor,140250.0
2018,Associate Professor,140250.0
2019,Professor,212000.0
2020,Professor,201400.0
2015,Associate Professor,86775.0
2016,Associate Professor,90565.41
2017,Associate Professor,90565.0
2018,Associate Professor,95505.0
2019,Associate Professor,98294.0
2020,Associate Professor,98294.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,24000.0
2019,Assistant Professor,24000.0
2020,Assistant Professor,24000.0
2020,Assistant Professor,24500.0
2015,Professor,383163.0
2019,Professor,427673.0
2020,Professor,392176.0
2016,Professor,211156.53
2017,Professor,214324.0
2018,Professor,217539.0
2019,Professor,224065.0
2020,Professor,212862.0
2015,Professor,205505.0
2015,Associate Professor,76744.0
2016,Associate Professor,79971.63
2017,Associate Professor,79972.0
2018,Associate Professor,84131.0
2019,Associate Professor,86871.0
2020,Associate Professor,86871.0
2015,Associate Professor,35000.0
2016,Associate Professor,35000.0
2017,Associate Professor,35000.0
2018,Associate Professor,35000.0
2019,Associate Professor,35000.0
2020,Associate Professor,35000.0
2015,Professor,117292.0
2016,Professor,94093.0
2017,Professor,121724.0
2018,Professor,65302.0
2019,Professor,131997.0
2020,Professor,131997.0
2015,Assistant Professor,35000.0
2016,Assistant Professor,35000.0
2017,Assistant Professor,35000.0
2018,Associate Professor,35000.0
2019,Associate Professor,35000.0
2020,Associate Professor,35000.0
2015,Professor,112354.0
2016,Professor,116860.66
2017,Professor,90333.0
2018,Professor,122542.0
2019,Professor,126195.0
2020,Professor,126195.0
2020,Associate Professor,120011.0
2015,Professor,86030.0
2016,Professor,90102.33
2017,Professor,90102.0
2018,Professor,95060.0
2019,Professor,97842.0
2020,Professor,97842.0
2016,Associate Professor,106906.47
2017,Associate Professor,106906.0
2018,Associate Professor,111629.0
2019,Associate Professor,88383.0
2020,Associate Professor,114338.0
2015,Associate Professor,103753.0
2015,Associate Professor,78485.0
2016,Associate Professor,81847.93
2017,Professor,90033.0
2018,Professor,95570.0
2019,Professor,98055.0
2020,Professor,98055.0
2015,Associate Professor,96895.0
2016,Associate Professor,100282.0
2017,Associate Professor,100282.0
2018,Professor,116559.0
2019,Professor,119483.0
2020,Professor,119483.0
2015,Professor,98775.0
2016,Professor,102181.0
2017,Professor,102181.0
2018,Professor,107213.0
2019,Professor,110044.0
2020,Professor,110044.0
2017,Assistant Professor,40500.0
2018,Assistant Professor,40500.0
2019,Assistant Professor,43000.0
2020,Assistant Professor,43000.0
2015,Professor,50000.0
2016,Professor,50000.0
2017,Professor,50000.0
2018,Professor,50000.0
2019,Professor,50000.0
2020,Professor,48750.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,62700.0
2019,Assistant Professor,62700.0
2020,Assistant Professor,30000.0
2020,Assistant Professor,35000.0
2015,Associate Professor,83211.0
2016,Associate Professor,86692.95
2017,Associate Professor,86693.0
2018,Associate Professor,91749.0
2019,Associate Professor,94157.0
2020,Associate Professor,94157.0
2016,Associate Professor,89895.17
2017,Associate Professor,89895.0
2018,Professor,105378.0
2019,Professor,108763.0
2020,Professor,108763.0
2015,Associate Professor,86688.0
2019,Professor,112653.0
2020,Professor,112653.0
2018,Assistant Professor,78000.0
2019,Assistant Professor,79170.0
2020,Assistant Professor,76399.0
2016,Assistant Professor,108766.0
2017,Assistant Professor,114193.0
2018,Assistant Professor,118076.0
2019,Associate Professor,130000.0
2020,Associate Professor,123500.0
2015,Assistant Professor,104582.0
2015,Professor,120000.0
2016,Professor,120000.0
2017,Professor,120000.0
2018,Professor,108000.0
2019,Professor,108000.0
2020,Professor,52650.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Professor,113770.0
2016,Professor,116820.13
2017,Professor,116820.0
2018,Professor,122472.0
2019,Professor,125290.0
2020,Professor,125290.0
2016,Assistant Professor,26250.0
2017,Assistant Professor,26250.0
2018,Assistant Professor,26250.0
2019,Assistant Professor,26250.0
2020,Assistant Professor,26250.0
2015,Assistant Professor,26250.0
2020,Professor,220529.0
2015,Assistant Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,62174.0
2019,Associate Professor,70327.0
2020,Associate Professor,67865.0
2015,Associate Professor,76828.0
2016,Associate Professor,78418.97
2017,Associate Professor,78419.0
2018,Associate Professor,82070.0
2019,Associate Professor,84549.0
2020,Associate Professor,84549.0
2016,Assistant Professor,48460.0
2017,Assistant Professor,48460.0
2018,Assistant Professor,48460.0
2019,Assistant Professor,51610.0
2020,Assistant Professor,51610.0
2015,Professor,60000.0
2016,Professor,60000.0
2017,Professor,60000.0
2018,Professor,60000.0
2019,Professor,48000.0
2020,Professor,46800.0
2018,Assistant Professor,67500.0
2019,Assistant Professor,69893.0
2020,Assistant Professor,69893.0
2018,Assistant Professor,26250.0
2019,Assistant Professor,28050.0
2020,Assistant Professor,27000.0
2018,Assistant Professor,70000.0
2019,Assistant Professor,70000.0
2020,Assistant Professor,67550.0
2019,Assistant Professor,40500.0
2020,Assistant Professor,40500.0
2015,Professor,162172.0
2016,Professor,162172.0
2017,Professor,162172.0
2018,Professor,162172.0
2019,Professor,176751.0
2020,Professor,167914.0
2015,Assistant Professor,25500.0
2016,Assistant Professor,25500.0
2017,Assistant Professor,25500.0
2018,Assistant Professor,25500.0
2019,Assistant Professor,27900.0
2020,Assistant Professor,27900.0
2015,Associate Professor,50000.0
2016,Associate Professor,50000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Associate Professor,50000.0
2020,Associate Professor,48750.0
2015,Assistant Professor,84133.0
2016,Assistant Professor,86999.75
2017,Assistant Professor,87000.0
2018,Associate Professor,99627.0
2019,Associate Professor,79255.0
2020,Associate Professor,102529.0
2015,Professor,54289.0
2016,Professor,54289.0
2017,Professor,69807.0
2018,Professor,52355.0
2019,Professor,52355.0
2020,Professor,50523.0
2015,Assistant Professor,120711.0
2016,Assistant Professor,120711.0
2017,Assistant Professor,123116.0
2018,Assistant Professor,127554.0
2019,Assistant Professor,129615.0
2020,Associate Professor,119666.0
2020,Assistant Professor,63000.0
2020,Assistant Professor,30000.0
2015,Professor,122588.0
2016,Professor,142210.0
2017,Professor,98913.0
2018,Professor,134828.0
2019,Professor,138459.0
2020,Professor,138459.0
2015,Assistant Professor,57633.0
2016,Assistant Professor,58930.0
2017,Assistant Professor,59814.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,60000.0
2019,Associate Professor,60000.0
2020,Associate Professor,58500.0
2015,Associate Professor,50000.0
2016,Associate Professor,50000.0
2017,Associate Professor,50000.0
2018,Associate Professor,50000.0
2019,Associate Professor,50000.0
2020,Associate Professor,48750.0
2018,Assistant Professor,73000.0
2019,Assistant Professor,75389.0
2020,Assistant Professor,75389.0
2015,Professor,208336.0
2016,Professor,210419.0
2017,Professor,210419.0
2018,Professor,210419.0
2019,Professor,210419.0
2020,Professor,199898.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Professor,104070.0
2016,Professor,107055.29
2017,Professor,107055.0
2018,Professor,112353.0
2019,Professor,114944.0
2020,Professor,114944.0
2015,Professor,136297.0
2016,Professor,137660.0
2017,Professor,141790.0
2018,Professor,143208.0
2019,Professor,143279.0
2020,Professor,136115.0
2019,Assistant Professor,170898.0
2020,Assistant Professor,162353.0
2016,Assistant Professor,57000.0
2017,Assistant Professor,57000.0
2018,Assistant Professor,57000.0
2019,Assistant Professor,57000.0
2020,Assistant Professor,55575.0
2015,Assistant Professor,57000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2016,Assistant Professor,70000.0
2017,Assistant Professor,71050.0
2018,Assistant Professor,73182.0
2019,Assistant Professor,79036.0
2020,Assistant Professor,76270.0
2017,Assistant Professor,40500.0
2018,Assistant Professor,40500.0
2019,Assistant Professor,40500.0
2020,Assistant Professor,40500.0
2015,Associate Professor,96681.0
2016,Associate Professor,99496.09
2017,Associate Professor,99496.0
2018,Associate Professor,104524.0
2019,Associate Professor,107228.0
2020,Associate Professor,107228.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2015,Associate Professor,45000.0
2016,Associate Professor,45000.0
2017,Associate Professor,45000.0
2018,Associate Professor,45000.0
2019,Associate Professor,45000.0
2020,Associate Professor,45000.0
2018,Assistant Professor,72456.0
2019,Assistant Professor,75015.0
2020,Assistant Professor,75015.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Assistant Professor,30000.0
2016,Assistant Professor,30000.0
2017,Assistant Professor,30000.0
2018,Assistant Professor,30000.0
2019,Assistant Professor,30000.0
2020,Assistant Professor,30000.0
2015,Associate Professor,177265.0
2016,Associate Professor,182461.09
2017,Associate Professor,182461.0
2018,Associate Professor,191299.0
2019,Associate Professor,196117.0
2020,Associate Professor,196117.0
2015,Assistant Professor,72923.0
2016,Assistant Professor,83335.82
2017,Associate Professor,83336.0
2018,Associate Professor,88818.0
2019,Associate Professor,91802.0
2020,Associate Professor,91802.0
2015,Professor,100584.0
2016,Professor,108266.4
2017,Professor,108266.0
2018,Professor,99106.0
2019,Professor,101961.0
2020,Professor,101961.0
2015,Associate Professor,78199.0
2016,Associate Professor,81368.23
2017,Associate Professor,90000.0
2018,Associate Professor,94375.0
2019,Associate Professor,97171.0
2020,Associate Professor,97171.0
2015,Associate Professor,99124.0
2016,Associate Professor,103588.0
2017,Professor,149000.0
2018,Professor,157195.0
2019,Professor,164269.0
2020,Professor,156055.0
2015,Associate Professor,85829.0
2016,Associate Professor,88659.82
2017,Associate Professor,88660.0
2018,Associate Professor,92914.0
2019,Associate Professor,95361.0
2020,Associate Professor,95361.0
2015,Assistant Professor,75000.0
2016,Assistant Professor,78871.06
2017,Assistant Professor,78871.0
2018,Assistant Professor,84797.0
2019,Assistant Professor,87741.0
2020,Associate Professor,95857.0
2016,Professor,130260.0
2017,Professor,130260.0
2019,Professor,144192.0
2020,Professor,139951.0
2015,Associate Professor,22500.0
2016,Associate Professor,22500.0
2017,Associate Professor,22500.0
2018,Associate Professor,22500.0
2015,Professor,194620.0
2016,Professor,199971.85
2017,Professor,202971.0
2018,Professor,206016.0
2019,Professor,209106.0
2020,Professor,198651.0
2015,Professor,229408.0
2016,Professor,229408.0
2017,Professor,229408.0
2018,Professor,229408.0
2019,Professor,229408.0
2020,Professor,217938.0
2015,Professor,107793.0
2016,Professor,78037.0
2017,Professor,100953.0
2018,Professor,104740.0
2019,Professor,107327.0
2020,Professor,107327.0
2015,Professor,80000.0
2016,Professor,80000.0
2017,Professor,80000.0
2018,Professor,80000.0
2019,Professor,80000.0
2020,Professor,77200.0
2015,Associate Professor,30000.0
2016,Associate Professor,30000.0
2017,Associate Professor,30000.0
2018,Associate Professor,30000.0
2019,Associate Professor,30000.0
2020,Associate Professor,30000.0
2015,Associate Professor,85192.0
2016,Associate Professor,88966.8
2017,Associate Professor,88967.0
2018,Professor,104173.0
2019,Professor,138441.0
2020,Professor,134200.0
2015,Professor,174251.0
